#chr	st	end	value
chr1H	375860001	375960000	10.4975248609406
chr1H	375880001	375980000	11.661085635557
chr1H	375900001	376000000	9.83420107255333
chr1H	375920001	376020000	12.6215536562386
chr1H	375940001	376040000	12.6381597361221
chr1H	375960001	376060000	10.2280304990386
chr1H	375980001	376080000	9.88758135769652
chr1H	376000001	376100000	9.39320228981169
chr1H	376040001	376140000	7.70117535520645
chr1H	376060001	376160000	7.7129410320619
chr1H	376080001	376180000	7.70117535520645
chr1H	376100001	376200000	7.86859221075441
chr1H	376120001	376220000	9.16672560565375
chr1H	376140001	376240000	8.05448132219562
chr1H	376160001	376260000	10.0320477820914
chr1H	376180001	376280000	10.1829198507681
chr1H	376200001	376300000	10.5044444559976
chr1H	376220001	376320000	9.54507565329918
chr1H	376240001	376340000	10.1761805667476
chr1H	376260001	376360000	10.1829198507681
chr1H	376280001	376380000	9.38683650725635
chr1H	376300001	376400000	10.4906419999905
chr1H	376320001	376420000	10.8763394934662
chr1H	376340001	376440000	8.98642511802287
chr1H	376500001	376600000	10.825572512845
chr1H	376520001	376620000	10.6615486868928
chr1H	376540001	376640000	10.6545582812404
chr1H	376560001	376660000	10.4906419999905
chr1H	376580001	376680000	10.1628094374908
chr1H	376600001	376700000	10.1628094374908
chr1H	376620001	376720000	9.99889315624096
chr1H	376640001	376740000	10.1628094374908
chr1H	376660001	376760000	10.3267257187407
chr1H	376680001	376780000	9.99889315624096
chr1H	376700001	376800000	10.1628094374908
chr1H	376720001	376820000	9.8349768749911
chr1H	376740001	376840000	9.8349768749911
chr1H	376760001	376860000	9.53229570231383
chr1H	376780001	376880000	9.38683650725635
chr1H	376800001	376900000	11.4892361237473
chr1H	376820001	376920000	12.1377631204626
chr1H	376840001	376940000	10.3033380639677
chr1H	376860001	376960000	11.8813126670833
chr1H	376880001	376980000	10.4906419999905
chr1H	376900001	377000000	10.4906419999905
chr1H	376920001	377020000	10.4906419999905
chr1H	376940001	377040000	10.8184745624902
chr1H	376960001	377060000	10.6545582812404
chr1H	376980001	377080000	10.0120486221227
chr1H	377000001	377100000	10.8184745624902
chr1H	377020001	377120000	10.9823908437401
chr1H	377040001	377140000	10.9823908437401
chr1H	377060001	377160000	11.1463071249899
chr1H	377080001	377180000	11.3102234062398
chr1H	377100001	377200000	11.4741396874896
chr1H	377120001	377220000	10.8689685873495
chr1H	377140001	377240000	10.7042872451169
chr1H	377160001	377260000	11.4741396874896
chr1H	377180001	377280000	10.2171674029531
chr1H	377200001	377300000	10.5396059028843
chr1H	377220001	377320000	10.2171674029531
chr1H	377240001	377340000	11.1463071249899
chr1H	377260001	377360000	10.825572512845
chr1H	377280001	377380000	11.4741396874896
chr1H	377300001	377400000	11.3102234062398
chr1H	377320001	377420000	11.3102234062398
chr1H	377340001	377440000	11.4741396874896
chr1H	377360001	377460000	11.4741396874896
chr1H	377380001	377480000	10.9823908437401
chr1H	377400001	377500000	10.4906419999905
chr1H	377420001	377520000	10.4906419999905
chr1H	377440001	377540000	10.3267257187407
chr1H	377460001	377560000	10.3267257187407
chr1H	377480001	377580000	10.6545582812404
chr1H	377500001	377600000	10.4906419999905
chr1H	377520001	377620000	10.4906419999905
chr1H	377540001	377640000	10.3267257187407
chr1H	377560001	377660000	10.1628094374908
chr1H	377580001	377680000	9.8349768749911
chr1H	377600001	377700000	9.67106059374125
chr1H	377620001	377720000	10.4906419999905
chr1H	377640001	377740000	10.8184745624902
chr1H	377660001	377760000	10.4906419999905
chr1H	377680001	377780000	10.6685764006225
chr1H	377700001	377800000	11.1463071249899
chr1H	377720001	377820000	10.8327083452475
chr1H	377740001	377840000	11.1536201647494
chr1H	377760001	377860000	11.6380559687395
chr1H	377780001	377880000	11.4741396874896
chr1H	377800001	377900000	9.71619919172148
chr1H	377820001	377920000	10.8327083452475
chr1H	377840001	377940000	10.5044444559976
chr1H	377860001	377960000	10.5044444559976
chr1H	377880001	377980000	10.825572512845
chr1H	377900001	378000000	10.9823908437401
chr1H	377920001	378020000	10.9823908437401
chr1H	377940001	378040000	10.9823908437401
chr1H	377960001	378060000	10.3540453318236
chr1H	377980001	378080000	9.70964592318365
chr1H	378000001	378100000	9.87421619306811
chr1H	378020001	378120000	9.38050538341471
chr1H	378040001	378140000	9.68378473287276
chr1H	378060001	378160000	9.84142955713185
chr1H	378080001	378180000	9.67740573117966
chr1H	378100001	378200000	10.0054533830841
chr1H	378120001	378220000	10.3471604935224
chr1H	378140001	378240000	10.5044444559976
chr1H	378160001	378260000	10.5114011362767
chr1H	378180001	378280000	10.3471604935224
chr1H	378200001	378300000	10.3609673815042
chr1H	378260001	378360000	10.6615486868928
chr1H	378280001	378380000	10.6615486868928
chr1H	378300001	378400000	10.6615486868928
chr1H	378320001	378420000	10.825572512845
chr1H	378340001	378440000	10.675641779031
chr1H	378360001	378460000	9.32654561590395
chr1H	378380001	378480000	9.47927280300888
chr1H	378400001	378500000	8.99345470105024
chr1H	378420001	378520000	8.81406067648195
chr1H	378440001	378540000	11.8175000129973
chr1H	378460001	378560000	11.9658885312392
chr1H	378480001	378580000	11.9658885312392
chr1H	378500001	378600000	11.9658885312392
chr1H	378520001	378620000	10.9823908437401
chr1H	378540001	378640000	10.1628094374908
chr1H	378560001	378660000	10.0120486221227
chr1H	378580001	378680000	12.6381597361221
chr1H	378600001	378700000	10.1817740653725
chr1H	378620001	378720000	11.1630777331234
chr1H	378660001	378760000	16.3454926275
chr1H	378680001	378780000	14.4340966837934
chr1H	378700001	378800000	14.5885490312368
chr1H	378720001	378820000	11.8019722499893
chr1H	378740001	378840000	11.8019722499893
chr1H	378760001	378860000	11.8019722499893
chr1H	378780001	378880000	11.4741396874896
chr1H	378800001	378900000	11.8019722499893
chr1H	378820001	378920000	11.4741396874896
chr1H	378840001	378940000	11.3401448872354
chr1H	378860001	378960000	11.9895669210656
chr1H	378880001	378980000	11.3102234062398
chr1H	378900001	379000000	11.1463071249899
chr1H	378920001	379020000	10.9823908437401
chr1H	378940001	379040000	10.6545582812404
chr1H	378960001	379060000	9.34322803124155
chr1H	378980001	379080000	8.30317024638848
chr1H	379000001	379100000	8.80136046117179
chr1H	379020001	379120000	9.27317004215331
chr1H	379040001	379140000	10.0186792080138
chr1H	379060001	379160000	11.3102234062398
chr1H	379080001	379180000	11.4741396874896
chr1H	379100001	379200000	11.3176439907016
chr1H	379120001	379220000	11.4816678166538
chr1H	379140001	379240000	11.4816678166538
chr1H	379160001	379260000	11.4816678166538
chr1H	379180001	379280000	11.4741396874896
chr1H	379200001	379300000	11.8019722499893
chr1H	379220001	379320000	11.8019722499893
chr1H	379240001	379340000	11.9658885312392
chr1H	379260001	379360000	11.8019722499893
chr1H	379280001	379380000	12.129804812489
chr1H	379300001	379400000	11.9658885312392
chr1H	379320001	379420000	13.1133024999881
chr1H	379340001	379440000	14.5885490312368
chr1H	379360001	379460000	14.2607164687371
chr1H	379380001	379480000	13.7689676249875
chr1H	379400001	379500000	10.3267257187407
chr1H	379420001	379520000	9.8349768749911
chr1H	379440001	379540000	9.67106059374125
chr1H	379460001	379560000	9.99889315624096
chr1H	379480001	379580000	10.1628094374908
chr1H	379500001	379600000	9.99889315624096
chr1H	379520001	379620000	9.99889315624096
chr1H	379540001	379640000	10.8184745624902
chr1H	379560001	379660000	11.1463071249899
chr1H	379580001	379680000	13.1133024999881
chr1H	379600001	379700000	13.277218781238
chr1H	379620001	379720000	12.0629539967835
chr1H	379640001	379740000	11.071478325815
chr1H	379660001	379760000	10.4104945451693
chr1H	379680001	379780000	9.41901887420078
chr1H	379700001	379800000	9.15331400554716
chr1H	379720001	379820000	9.91475670968504
chr1H	379740001	379840000	10.0800026548465
chr1H	379760001	379860000	10.2452486000079
chr1H	379780001	379880000	10.4104945451693
chr1H	379800001	379900000	10.9062323806535
chr1H	379820001	379920000	11.0245702519401
chr1H	379840001	379940000	18.2208932349117
chr1H	379860001	379960000	17.90004350292
chr1H	379880001	379980000	18.1649183587048
chr1H	379920001	380020000	15.7092719058131
chr1H	379940001	380040000	9.74951076452362
chr1H	379960001	380060000	10.0800026548465
chr1H	379980001	380080000	12.8891837225905
chr1H	380000001	380100000	13.7154134483976
chr1H	380020001	380120000	13.8642322865308
chr1H	380260001	380360000	11.1536201647494
chr1H	380280001	380380000	10.825572512845
chr1H	380300001	380400000	10.0054533830841
chr1H	380320001	380420000	10.0054533830841
chr1H	380340001	380440000	11.3102234062398
chr1H	380360001	380460000	11.4741396874896
chr1H	380380001	380480000	11.5996362152335
chr1H	380400001	380500000	11.1813944852823
chr1H	380500001	380600000	13.0130090138797
chr1H	380520001	380620000	13.285929902128
chr1H	380540001	380640000	13.1219060761758
chr1H	380560001	380660000	11.3176439907016
chr1H	380580001	380680000	10.3335010349884
chr1H	380600001	380700000	10.4975248609406
chr1H	380620001	380720000	11.4816678166538
chr1H	380640001	380740000	11.8097154685582
chr1H	380660001	380760000	12.3017869464148
chr1H	380680001	380780000	12.129804812489
chr1H	380700001	380800000	11.0041230645397
chr1H	380720001	380820000	10.0661121207233
chr1H	380740001	380840000	6.80499989759046
chr1H	380760001	380860000	6.97512489503022
chr1H	380780001	380880000	7.14524989246998
chr1H	380800001	380900000	7.48549988734951
chr1H	380820001	380920000	7.48549988734951
chr1H	380840001	380940000	7.48549988734951
chr1H	380860001	380960000	7.48549988734951
chr1H	380880001	380980000	7.31537488990975
chr1H	380900001	381000000	7.48549988734951
chr1H	380920001	381020000	7.65562488478927
chr1H	380940001	381040000	7.48549988734951
chr1H	380960001	381060000	8.33612487454831
chr1H	380980001	381080000	14.424632749987
chr1H	381000001	381100000	14.2794791823717
chr1H	381020001	381120000	15.0269912633532
chr1H	381040001	381140000	17.3751258124843
chr1H	381060001	381160000	15.8998792812356
chr1H	381080001	381180000	15.746287291411
chr1H	381100001	381200000	15.746287291411
chr1H	381120001	381220000	11.9565651547994
chr1H	381140001	381240000	11.6328010399635
chr1H	381160001	381260000	11.798983911963
chr1H	381180001	381280000	11.8075152458532
chr1H	381220001	381320000	11.1423031193262
chr1H	381240001	381340000	11.4816678166538
chr1H	381260001	381360000	11.3176439907016
chr1H	381280001	381380000	11.5752529832307
chr1H	381300001	381400000	11.8019722499893
chr1H	381320001	381420000	11.9658885312392
chr1H	381340001	381440000	11.9658885312392
chr1H	381360001	381460000	12.129804812489
chr1H	381380001	381480000	11.9658885312392
chr1H	381400001	381500000	11.9658885312392
chr1H	381420001	381520000	11.9658885312392
chr1H	381440001	381540000	11.6380559687395
chr1H	381460001	381560000	13.4411350624878
chr1H	381480001	381580000	13.277218781238
chr1H	381500001	381600000	13.4411350624878
chr1H	381520001	381620000	13.4411350624878
chr1H	381540001	381640000	11.9658885312392
chr1H	381560001	381660000	11.1463071249899
chr1H	381580001	381680000	10.9823908437401
chr1H	381600001	381700000	11.9658885312392
chr1H	381620001	381720000	13.9328839062374
chr1H	381640001	381740000	14.0968001874872
chr1H	381660001	381760000	13.9328839062374
chr1H	381680001	381780000	14.0968001874872
chr1H	381700001	381800000	10.9823908437401
chr1H	381720001	381820000	11.3102234062398
chr1H	381740001	381840000	11.8019722499893
chr1H	381760001	381860000	11.8097154685582
chr1H	381780001	381880000	11.9737392945104
chr1H	381800001	381900000	11.4892361237473
chr1H	381820001	381920000	14.7621443356978
chr1H	381840001	381940000	14.4436111269967
chr1H	381860001	381960000	14.2794791823717
chr1H	381880001	381980000	14.424632749987
chr1H	381900001	382000000	14.1153894188604
chr1H	382080001	382180000	16.1549093704051
chr1H	382100001	382200000	13.5301544001083
chr1H	382120001	382220000	13.6567275090022
chr1H	382140001	382240000	11.367162752055
chr1H	382160001	382260000	15.4774218639252
chr1H	382440001	382540000	11.2282498310243
chr1H	382460001	382560000	11.5512762041087
chr1H	382480001	382580000	10.7559538935541
chr1H	382500001	382600000	10.3719878241219
chr1H	382520001	382620000	11.3586481383626
chr1H	382540001	382640000	11.6161236335531
chr1H	382560001	382660000	11.4583749400161
chr1H	382580001	382680000	11.4258702305103
chr1H	382600001	382700000	11.3004352959646
chr1H	382620001	382720000	11.2445314694241
chr1H	382640001	382740000	11.9737392945104
chr1H	382660001	382760000	14.424632749987
chr1H	382680001	382780000	13.9328839062374
chr1H	382700001	382800000	14.0968001874872
chr1H	382720001	382820000	13.9328839062374
chr1H	382740001	382840000	12.7938584242714
chr1H	382760001	382860000	11.4816678166538
chr1H	382780001	382880000	11.4816678166538
chr1H	382800001	382900000	11.4816678166538
chr1H	382820001	382920000	11.3176439907016
chr1H	382840001	382940000	10.8689685873495
chr1H	382860001	382960000	11.1536201647494
chr1H	382880001	382980000	11.3168245886765
chr1H	382900001	383000000	11.8019722499893
chr1H	382920001	383020000	11.5355115839793
chr1H	382940001	383040000	11.9324171990261
chr1H	383120001	383220000	13.285929902128
chr1H	383140001	383240000	13.1219060761758
chr1H	383160001	383260000	12.9493862187383
chr1H	383180001	383280000	11.9658885312392
chr1H	383200001	383300000	11.168363707294
chr1H	383220001	383320000	10.4396725937102
chr1H	383240001	383340000	11.1536201647494
chr1H	383260001	383360000	11.1536201647494
chr1H	383280001	383380000	12.3344849779812
chr1H	383300001	383400000	19.1907876364071
chr1H	383320001	383420000	20.6534514374813
chr1H	383340001	383440000	22.12869796873
chr1H	383380001	383480000	19.4455766701365
chr1H	383400001	383500000	16.9852476542704
chr1H	383420001	383520000	15.1001389054965
chr1H	383440001	383540000	14.6566394586985
chr1H	383460001	383560000	15.7359629999858
chr1H	383480001	383580000	14.2889359196262
chr1H	383500001	383600000	10.8543467806235
chr1H	383520001	383620000	12.2937210937389
chr1H	383540001	383640000	12.4576373749887
chr1H	383560001	383660000	12.6215536562386
chr1H	383580001	383680000	12.6215536562386
chr1H	383600001	383700000	11.9737392945104
chr1H	383620001	383720000	13.9512152931218
chr1H	383640001	383740000	14.106049031889
chr1H	383660001	383760000	13.7689676249875
chr1H	383680001	383780000	13.4411350624878
chr1H	383700001	383800000	10.8184745624902
chr1H	383720001	383820000	10.6545582812404
chr1H	383740001	383840000	10.6545582812404
chr1H	383760001	383860000	10.4906419999905
chr1H	383780001	383880000	10.9823908437401
chr1H	383800001	383900000	10.6545582812404
chr1H	383820001	383920000	13.1133024999881
chr1H	383840001	383940000	13.4411350624878
chr1H	384300001	384400000	11.6704903573563
chr1H	384320001	384420000	12.9436806202449
chr1H	384460001	384560000	9.89431902190506
chr1H	384480001	384580000	10.1628094374908
chr1H	384500001	384600000	8.92328103871653
chr1H	384520001	384620000	9.67106059374125
chr1H	384540001	384640000	9.8349768749911
chr1H	384560001	384660000	9.34935807927526
chr1H	384580001	384680000	9.34322803124155
chr1H	384600001	384700000	9.99889315624096
chr1H	384620001	384720000	10.3267257187407
chr1H	384640001	384740000	10.6545582812404
chr1H	384660001	384760000	11.1463071249899
chr1H	384680001	384780000	11.4741396874896
chr1H	384700001	384800000	12.3763673615451
chr1H	384720001	384820000	12.3344849779812
chr1H	384740001	384840000	12.3098958468722
chr1H	384760001	384860000	11.0041230645397
chr1H	384780001	384880000	10.3267257187407
chr1H	384800001	384900000	8.86312500974795
chr1H	384820001	384920000	9.02725695437291
chr1H	384840001	384940000	9.84791667749772
chr1H	384860001	384960000	9.90790632748564
chr1H	384880001	384980000	10.5684334159847
chr1H	384900001	385000000	10.2381698717352
chr1H	384920001	385020000	11.1609722344974
chr1H	384940001	385040000	11.4892361237473
chr1H	384960001	385060000	10.9968402898725
chr1H	384980001	385080000	10.9968402898725
chr1H	385000001	385100000	10.6685764006225
chr1H	385020001	385120000	10.6685764006225
chr1H	385040001	385140000	9.68378473287276
chr1H	385060001	385160000	9.8349768749911
chr1H	385080001	385180000	9.8349768749911
chr1H	385100001	385200000	9.99889315624096
chr1H	385120001	385220000	9.5071443124914
chr1H	385140001	385240000	9.8349768749911
chr1H	385160001	385260000	9.8349768749911
chr1H	385180001	385280000	9.67106059374125
chr1H	385200001	385300000	9.5071443124914
chr1H	385220001	385320000	9.67106059374125
chr1H	385240001	385340000	9.1793117499917
chr1H	385260001	385360000	9.99889315624096
chr1H	385280001	385380000	10.3267257187407
chr1H	385300001	385400000	10.4906419999905
chr1H	385320001	385420000	10.8184745624902
chr1H	385360001	385460000	12.3098958468722
chr1H	385380001	385480000	11.8097154685582
chr1H	385400001	385500000	12.6215536562386
chr1H	385420001	385520000	12.9493862187383
chr1H	385440001	385540000	11.4741396874896
chr1H	385460001	385560000	11.3102234062398
chr1H	385480001	385580000	11.4741396874896
chr1H	385500001	385600000	11.3102234062398
chr1H	385520001	385620000	10.8184745624902
chr1H	385540001	385640000	10.9823908437401
chr1H	385560001	385660000	10.8184745624902
chr1H	385580001	385680000	10.8184745624902
chr1H	385600001	385700000	10.8543467806235
chr1H	385620001	385720000	10.4906419999905
chr1H	385640001	385740000	10.9823908437401
chr1H	385660001	385760000	10.6545582812404
chr1H	385680001	385780000	10.9823908437401
chr1H	385700001	385800000	10.6615486868928
chr1H	385720001	385820000	10.6615486868928
chr1H	385740001	385840000	10.4975248609406
chr1H	385760001	385860000	10.1694772090362
chr1H	385780001	385880000	9.6111271497649
chr1H	385800001	385900000	10.9895963387972
chr1H	385820001	385920000	11.1463071249899
chr1H	385840001	385940000	11.1463071249899
chr1H	385860001	385960000	10.9823908437401
chr1H	385880001	385980000	10.4906419999905
chr1H	385900001	386000000	10.4906419999905
chr1H	385920001	386020000	10.4906419999905
chr1H	385940001	386040000	8.14541925229797
chr1H	385960001	386060000	8.15223404747033
chr1H	385980001	386080000	10.1817740653725
chr1H	386000001	386100000	12.8538557650055
chr1H	386020001	386120000	16.0849305732463
chr1H	386040001	386140000	16.555544406235
chr1H	386060001	386160000	16.2277118437353
chr1H	386080001	386180000	14.9163815937365
chr1H	386100001	386200000	12.6298345983192
chr1H	386120001	386220000	11.1536201647494
chr1H	386140001	386240000	10.2381698717352
chr1H	386160001	386260000	9.91475670968504
chr1H	386280001	386380000	11.4741396874896
chr1H	386300001	386400000	11.5276939562797
chr1H	386320001	386420000	11.2923115350883
chr1H	386340001	386440000	11.1342524239651
chr1H	386360001	386460000	10.8018866799662
chr1H	386380001	386480000	11.0663936546975
chr1H	386400001	386500000	11.7014910682919
chr1H	386420001	386520000	12.3934458871063
chr1H	386440001	386540000	13.3849215580748
chr1H	386460001	386560000	14.3664641748542
chr1H	386640001	386740000	16.1717866857522
chr1H	386660001	386760000	16.8833769687347
chr1H	386680001	386780000	17.0472932499846
chr1H	386700001	386800000	17.3751258124843
chr1H	386720001	386820000	15.2442141562362
chr1H	386740001	386840000	12.8364810509885
chr1H	386780001	386880000	12.1401213091166
chr1H	386800001	386900000	14.0968001874872
chr1H	386820001	386920000	14.0968001874872
chr1H	386840001	386940000	14.2607164687371
chr1H	386860001	386960000	14.2607164687371
chr1H	386880001	386980000	13.4411350624878
chr1H	386900001	387000000	12.7854699374884
chr1H	386920001	387020000	12.9493862187383
chr1H	386940001	387040000	12.4576373749887
chr1H	386960001	387060000	13.1133024999881
chr1H	386980001	387080000	14.0968001874872
chr1H	387000001	387100000	14.5885490312368
chr1H	387020001	387120000	13.7386370613711
chr1H	387180001	387280000	15.1201931829806
chr1H	387200001	387300000	19.3421211874825
chr1H	387220001	387320000	19.5060374687324
chr1H	387240001	387340000	21.3091165624807
chr1H	387260001	387360000	21.8008654062303
chr1H	387280001	387380000	18.6864560624831
chr1H	387300001	387400000	18.1947072187335
chr1H	387320001	387420000	15.8998792812356
chr1H	387340001	387440000	13.1133024999881
chr1H	387360001	387460000	12.4740277914971
chr1H	387380001	387480000	12.4740277914971
chr1H	387400001	387500000	11.9816319576222
chr1H	387420001	387520000	12.4740277914971
chr1H	387440001	387540000	12.8891837225905
chr1H	387460001	387560000	15.5720467187359
chr1H	387480001	387580000	15.6341756390245
chr1H	387520001	387620000	15.5925347393714
chr1H	387540001	387640000	15.7359629999858
chr1H	387560001	387660000	9.91475670968504
chr1H	387580001	387680000	10.2452486000079
chr1H	387600001	387700000	10.8543467806235
chr1H	387620001	387720000	11.5199188919128
chr1H	387640001	387740000	12.3180482065743
chr1H	387660001	387760000	12.6465294920829
chr1H	387780001	387880000	12.07976360353
chr1H	387800001	387900000	12.2937210937389
chr1H	387820001	387920000	12.1139575035626
chr1H	387840001	387940000	16.5773264071212
chr1H	387860001	387960000	17.421092145608
chr1H	387880001	387980000	16.8550864064646
chr1H	388000001	388100000	13.6685514053031
chr1H	388020001	388120000	14.0968001874872
chr1H	388040001	388140000	14.0968001874872
chr1H	388060001	388160000	14.2794791823717
chr1H	388080001	388180000	13.4588194592469
chr1H	388100001	388200000	12.802291680747
chr1H	388120001	388220000	12.3098958468722
chr1H	388140001	388240000	12.4822888493286
chr1H	388160001	388260000	12.1457639022472
chr1H	388180001	388280000	12.3098958468722
chr1H	388200001	388300000	12.7854699374884
chr1H	388220001	388320000	12.7854699374884
chr1H	388240001	388340000	12.802291680747
chr1H	388260001	388360000	12.6381597361221
chr1H	388280001	388380000	12.9750107775916
chr1H	388300001	388400000	12.8192942203531
chr1H	388320001	388420000	12.9578822502236
chr1H	388340001	388440000	12.9578822502236
chr1H	388360001	388460000	12.6298345983192
chr1H	388380001	388480000	12.4576373749887
chr1H	388400001	388500000	12.4576373749887
chr1H	388420001	388520000	12.2937210937389
chr1H	388440001	388540000	12.129804812489
chr1H	388460001	388560000	12.129804812489
chr1H	388480001	388580000	10.9823908437401
chr1H	388500001	388600000	12.7854699374884
chr1H	388520001	388620000	11.9310543928116
chr1H	388540001	388640000	12.3594766971206
chr1H	388560001	388660000	12.3427702413351
chr1H	388620001	388720000	12.9493862187383
chr1H	388640001	388740000	12.3427702413351
chr1H	388660001	388760000	12.9750107775916
chr1H	389060001	389160000	16.0637955624855
chr1H	389080001	389180000	15.7359629999858
chr1H	389100001	389200000	12.2937210937389
chr1H	389120001	389220000	12.7854699374884
chr1H	389140001	389240000	12.4576373749887
chr1H	389160001	389260000	12.1377631204626
chr1H	389180001	389280000	11.5783169006562
chr1H	389200001	389300000	15.4081304374861
chr1H	389220001	389320000	14.6060860017177
chr1H	389360001	389460000	10.9290932639664
chr1H	390180001	390280000	11.3176439907016
chr1H	390200001	390300000	11.9737392945104
chr1H	390220001	390320000	11.3176439907016
chr1H	390240001	390340000	11.3401448872354
chr1H	390260001	390360000	11.0081889123979
chr1H	390300001	390400000	16.2383587692676
chr1H	390320001	390420000	16.2383587692676
chr1H	390340001	390440000	15.5720467187359
chr1H	390360001	390460000	15.2442141562362
chr1H	390380001	390480000	12.9493862187383
chr1H	390400001	390500000	12.4740277914971
chr1H	390420001	390520000	12.6298345983192
chr1H	390440001	390540000	12.966423625372
chr1H	390460001	390560000	13.6593324004109
chr1H	390480001	390580000	15.2442141562362
chr1H	390500001	390600000	15.2442141562362
chr1H	390520001	390620000	15.0802978749864
chr1H	390540001	390640000	14.106049031889
chr1H	390560001	390660000	12.3017869464148
chr1H	390580001	390680000	12.129804812489
chr1H	390600001	390700000	11.9737392945104
chr1H	390620001	390720000	12.3017869464148
chr1H	390640001	390740000	12.4905943685492
chr1H	390660001	390760000	11.5996362152335
chr1H	390680001	390780000	11.4420298971631
chr1H	390700001	390800000	11.748811176036
chr1H	390720001	390820000	11.5000739416383
chr1H	390740001	390840000	12.1377631204626
chr1H	390760001	390860000	12.129804812489
chr1H	390780001	390880000	12.4576373749887
chr1H	390800001	390900000	12.4576373749887
chr1H	390820001	390920000	13.1133024999881
chr1H	390840001	390940000	13.277218781238
chr1H	390860001	390960000	11.9047568103564
chr1H	390960001	391060000	27.3740189687252
chr1H	390980001	391080000	27.0461864062255
chr1H	391000001	391100000	26.3905212812261
chr1H	391020001	391120000	18.9383543567453
chr1H	391040001	391140000	19.9130026560207
chr1H	391060001	391160000	16.0477591793717
chr1H	391180001	391280000	12.7236810216454
chr1H	391200001	391300000	12.0631935173014
chr1H	391220001	391320000	15.8998792812356
chr1H	391240001	391340000	15.0802978749864
chr1H	391260001	391360000	14.6765732158258
chr1H	391280001	391380000	14.5116678987941
chr1H	391300001	391400000	14.1818572647306
chr1H	391320001	391420000	9.2473792389866
chr1H	391340001	391440000	9.12045861368071
chr1H	391360001	391460000	9.73607565774877
chr1H	391380001	391480000	11.9975445908433
chr1H	391400001	391500000	12.3017869464148
chr1H	391420001	391520000	12.7854699374884
chr1H	391440001	391540000	12.7854699374884
chr1H	391460001	391560000	11.6380559687395
chr1H	391480001	391580000	12.129804812489
chr1H	391500001	391600000	12.129804812489
chr1H	391520001	391620000	12.6215536562386
chr1H	391540001	391640000	12.4576373749887
chr1H	391560001	391660000	11.8019722499893
chr1H	391580001	391680000	11.9658885312392
chr1H	391740001	391840000	11.8097154685582
chr1H	391760001	391860000	11.9658885312392
chr1H	391780001	391880000	11.9658885312392
chr1H	391800001	391900000	11.3102234062398
chr1H	391820001	391920000	11.3102234062398
chr1H	391840001	391940000	11.4741396874896
chr1H	391860001	391960000	11.3102234062398
chr1H	391880001	391980000	11.4816678166538
chr1H	391900001	392000000	11.8097154685582
chr1H	391920001	392020000	11.9737392945104
chr1H	391940001	392040000	12.1377631204626
chr1H	391960001	392060000	11.4339271264445
chr1H	391980001	392080000	10.4619945104495
chr1H	392000001	392100000	10.7864005168708
chr1H	392020001	392120000	10.7864005168708
chr1H	392040001	392140000	10.6204558935343
chr1H	392060001	392160000	12.0713352539406
chr1H	392080001	392180000	12.6215536562386
chr1H	392100001	392200000	12.129804812489
chr1H	392120001	392220000	12.2937210937389
chr1H	392140001	392240000	11.4741396874896
chr1H	392160001	392260000	10.3267257187407
chr1H	392180001	392280000	9.99889315624096
chr1H	392200001	392300000	9.2035958505099
chr1H	392280001	392380000	9.17349076033162
chr1H	392300001	392400000	10.6545582812404
chr1H	392320001	392420000	10.6545582812404
chr1H	392340001	392440000	9.99889315624096
chr1H	392360001	392460000	9.2797089721868
chr1H	392380001	392480000	10.4906419999905
chr1H	392400001	392500000	10.1761805667476
chr1H	392420001	392520000	10.5044444559976
chr1H	392440001	392540000	10.3403125113726
chr1H	392460001	392560000	10.6685764006225
chr1H	392540001	392640000	8.66903745661634
chr1H	392580001	392680000	11.4258702305103
chr1H	392600001	392700000	9.60980548969201
chr1H	392620001	392720000	12.0055653785684
chr1H	392640001	392740000	12.4576373749887
chr1H	392660001	392760000	11.9395094579093
chr1H	392920001	393020000	11.7370841792246
chr1H	392940001	393040000	11.4741396874896
chr1H	392960001	393060000	9.6901979225051
chr1H	393000001	393100000	12.6977094114448
chr1H	393020001	393120000	13.6050513437377
chr1H	393040001	393140000	12.8802782257313
chr1H	393060001	393160000	12.7151464536066
chr1H	393100001	393200000	10.9760000876945
chr1H	393120001	393220000	10.4033016438599
chr1H	393240001	393340000	14.4919581164659
chr1H	393260001	393360000	13.6050513437377
chr1H	393280001	393380000	13.4411350624878
chr1H	393300001	393400000	12.7938584242714
chr1H	393320001	393420000	12.9493862187383
chr1H	393340001	393440000	12.8107701348373
chr1H	393360001	393460000	12.245239817277
chr1H	393380001	393480000	12.105335978158
chr1H	393520001	393620000	13.1570911367216
chr1H	393540001	393640000	13.9697437016668
chr1H	393560001	393660000	13.9512152931218
chr1H	393580001	393680000	12.6465294920829
chr1H	393600001	393700000	11.7324621064606
chr1H	393620001	393720000	11.5752529832307
chr1H	393640001	393740000	11.9059744970373
chr1H	393660001	393760000	11.370718561351
chr1H	393680001	393780000	10.9062323806535
chr1H	393700001	393800000	10.5979086196038
chr1H	393720001	393820000	10.7559538935541
chr1H	393740001	393840000	11.2289605044837
chr1H	393760001	393860000	10.7559538935541
chr1H	393780001	393880000	11.2367242709764
chr1H	393800001	393900000	11.2212397411342
chr1H	393820001	393920000	11.0562215096469
chr1H	393840001	393940000	13.2380970997589
chr1H	394000001	394100000	12.3701477007657
chr1H	394020001	394120000	11.260277908329
chr1H	394040001	394140000	12.3017869464148
